poses 4	197.426000000	1.01248284186	1.88858380892e-05	9.3182502959e-05
poses 4	197.459000000	1.02946893664	2.07805144344e-05	8.79325190134e-05
poses 4	197.493000000	1.04645041101	2.26902710042e-05	8.27118241195e-05
poses 4	197.527000000	1.06342245545	2.44246639047e-05	7.76436344265e-05
poses 4	197.561000000	1.08038620389	2.53315981655e-05	7.32151368183e-05
poses 4	197.602000000	1.09734792532	2.59317879994e-05	6.91391648998e-05
poses 4	197.637000000	1.11431079327	2.643177462e-05	6.51969317412e-05
poses 4	197.663000000	1.13127643255	2.68743274612e-05	6.13073959946e-05
poses 4	197.697000000	1.1482452865	2.72738555935e-05	5.74413516895e-05
poses 4	197.731000000	1.16521665379	2.76996589434e-05	5.37218255893e-05
poses 4	197.765000000	1.18218854506	2.82044327525e-05	5.02795789122e-05
poses 4	197.799000000	1.19915952818	2.86988441164e-05	4.71858074046e-05
poses 4	197.833000000	1.21613181469	2.91547722122e-05	4.39412784844e-05
poses 4	197.867000000	1.23310719288	2.9564894471e-05	4.07241781841e-05
poses 4	197.901000000	1.25008676221	2.99331087929e-05	3.75527921729e-05
poses 4	197.935000000	1.26707085621	3.02603395232e-05	3.44042167306e-05
poses 4	197.969000000	1.28405982026	3.05453044222e-05	3.12530141141e-05
poses 4	198.3000000	1.30105392306	3.07573821423e-05	2.80528944327e-05
poses 4	198.37000000	1.31805327197	3.08286020782e-05	2.4661297738e-05
poses 4	198.71000000	1.33505783084	3.08240798879e-05	2.11652227991e-05
poses 4	198.105000000	1.35206740392	3.07606290514e-05	1.76305579734e-05
poses 4	198.139000000	1.3690816537	3.06636274997e-05	1.4123408318e-05
poses 4	198.173000000	1.38610011576	3.08385488449e-05	1.13042295489e-05
poses 5	198.208000000	1.40312221279	3.10542691031e-05	8.87345687883e-06
poses 5	198.241000000	1.42014727637	3.11532651604e-05	6.43185554999e-06
poses 5	198.275000000	1.43717457135	3.16894544241e-05	5.54726454397e-06
poses 5	198.309000000	1.45420330608	3.20176684578e-05	5.66301738731e-06
poses 5	198.343000000	1.47123265881	3.19795929286e-05	5.75952861329e-06
poses 5	198.377000000	1.48826179835	3.13626278876e-05	5.81164690336e-06
poses 5	198.411000000	1.50528990962	3.1122016735e-05	7.35548681847e-06
poses 5	198.444000000	1.52231620376	3.16981751848e-05	8.77797321939e-06
poses 5	198.479000000	1.53933993209	3.22182104534e-05	9.48083317972e-06
poses 5	198.513000000	1.55636041624	3.23471745829e-05	9.78073402376e-06
poses 5	198.547000000	1.57337706641	3.1859381403e-05	9.77709163533e-06
poses 5	198.581000000	1.59038939519	3.08901606271e-05	9.9516094405e-06
poses 5	198.615000000	1.607397028	3.04198384724e-05	9.31321173376e-06
poses 5	198.649000000	1.62439971475	3.0537348477e-05	7.51466427353e-06
poses 5	198.683000000	1.64139733382	3.07685341619e-05	5.42108948349e-06
poses 5	198.717000000	1.65838990189	3.09824209563e-05	3.22650852196e-06
poses 5	198.751000000	1.67537757095	3.11542995439e-05	1.00062249207e-06
poses 5	198.785000000	1.69236062199	3.12860671499e-05	-1.23196459047e-06
poses 5	198.819000000	1.70933696273	3.13855776796e-05	-3.41601699314e-06
poses 5	198.856000000	1.72630275463	3.14534510317e-05	-5.59329673715e-06
poses 5	198.887000000	1.74326463088	3.14902025313e-05	-7.7964984976e-06
poses 5	198.921000000	1.76022667689	3.15000318686e-05	-9.98147973403e-06
poses 5	198.955000000	1.77719100989	3.14765574632e-05	-1.2135405263e-05
poses 5	198.989000000	1.79415849284	3.12793274323e-05	-1.39520990443e-05
poses 5	199.23000000	1.81112884097	3.07350920764e-05	-1.53684451369e-05
poses 5	199.57000000	1.8281005627	3.02585061142e-05	-1.57713553174e-05
poses 5	199.91000000	1.84507138518	2.99590325477e-05	-1.4556393971e-05
poses 5	199.125000000	1.8620430386	2.94444918944e-05	-1.29222706036e-05
poses 5	199.161000000	1.87901695148	2.87223718726e-05	-1.15000354124e-05
poses 6	199.193000000	1.89599486578	2.78391942464e-05	-1.01834629841e-05
poses 6	199.227000000	1.91297721926	2.68193681667e-05	-9.01815100931e-06
poses 6	199.261000000	1.92996434624	2.57205894707e-05	-7.97190566223e-06
poses 6	199.295000000	1.94695655208	2.46183735231e-05	-6.99369966148e-06
poses 6	199.329000000	1.96395400824	2.35231345645e-05	-6.06652978645e-06
poses 6	199.363000000	1.98095673121	2.23609643072e-05	-5.32577340832e-06
poses 6	199.397000000	1.99796458021	2.11734742741e-05	-4.73041814043e-06
poses 6	199.431000000	2.01497726732	1.99797532454e-05	-4.16228503174e-06
poses 6	199.465000000	2.03199436983	1.87648362893e-05	-3.54426841818e-06
poses 6	199.499000000	2.04901534782	1.77296247783e-05	-3.29053035654e-06
poses 6	199.533000000	2.0660395606	1.67326095598e-05	-3.27552405006e-06
poses 6	199.567000000	2.08306628781	1.57752027423e-05	-3.44411549541e-06
poses 6	199.600000000	2.10009475761	1.5621445012e-05	-4.59353600488e-06
poses 6	199.635000000	2.1171241542	1.51518747547e-05	-5.75393710032e-06
poses 6	199.669000000	2.13415364205	1.39308147496e-05	-6.72627006965e-06
poses 6	199.703000000	2.15118238654	1.27200534084e-05	-7.24920013356e-06
poses 6	199.737000000	2.16820958135	1.22193476455e-05	-6.369310273e-06
poses 6	199.771000000	2.18523446069	1.20650186173e-05	-5.99377870591e-06
poses 6	199.805000000	2.20225631465	1.16970759911e-05	-5.87349915637e-06
poses 6	199.839000000	2.21927451458	1.10533849291e-05	-5.82370923328e-06
poses 6	199.873000000	2.23628853012	1.02587456879e-05	-5.90524831621e-06
poses 6	199.907000000	2.25329794505	9.93427342235e-06	-5.68333751461e-06
poses 6	199.941000000	2.27030246117	9.92395381821e-06	-5.84213806147e-06
poses 6	199.975000000	2.28730190943	9.84797861724e-06	-6.39965867497e-06
poses 6	200.9000000	2.30429625717	9.74616691118e-06	-7.12334014678e-06
poses 6	200.39000000	2.32128560896	9.63437014019e-06	-7.90915670224e-06
poses 6	200.77000000	2.33827020252	9.51483382732e-06	-8.71743339262e-06
poses 6	200.112000000	2.35524974637	9.38985776166e-06	-9.55345452128e-06
poses 6	200.145000000	2.37221891795	9.25978119912e-06	-1.02716689498e-05
poses 6	200.180000000	2.38918154602	9.12004378397e-06	-1.10939000693e-05
poses 7	200.213000000	2.40614309447	8.97195503902e-06	-1.1935330561e-05
poses 7	200.247000000	2.42310626961	8.81973697044e-06	-1.27768252033e-05
poses 7	200.281000000	2.44007236902	8.66706758458e-06	-1.36308375284e-05
poses 7	200.315000000	2.45704152653	8.43902647209e-06	-1.43367947854e-05
poses 7	200.349000000	2.47401270689	7.90109270701e-06	-1.46461850276e-05
poses 7	200.383000000	2.49098358972	6.9198572807e-06	-1.46362866758e-05
poses 7	200.417000000	2.5079546753	5.75031584814e-06	-1.45001018689e-05
poses 7	200.451000000	2.52492742613	4.61009819141e-06	-1.46258635412e-05
poses 7	200.486000000	2.54190369969	3.31796085086e-06	-1.4571865934e-05
poses 7	200.519000000	2.55888433434	1.89938368991e-06	-1.43898436745e-05
poses 7	200.553000000	2.57586964431	4.11503306434e-07	-1.41168848679e-05
poses 7	200.587000000	2.5928599571	-1.09295031784e-06	-1.37902637495e-05
poses 7	200.621000000	2.60985549889	-2.58780538747e-06	-1.34462746268e-05
poses 7	200.655000000	2.62685634339	-4.06640829069e-06	-1.31103714214e-05
poses 7	200.689000000	2.64386240547	-5.54481546519e-06	-1.27474755289e-05
poses 7	200.723000000	2.66087344853	-7.0088631099e-06	-1.23340697712e-05
poses 7	200.757000000	2.67788909559	-8.41471401253e-06	-1.17500344596e-05
poses 7	200.791000000	2.69490884481	-9.71029025935e-06	-1.0691517241e-05
poses 7	200.825000000	2.711932087	-1.09258723451e-05	-8.97953116564e-06
poses 7	200.859000000	2.72895812829	-1.12207570758e-05	-8.93902729764e-06
poses 7	200.893000000	2.7459862061	-1.06432594931e-05	-9.73819126092e-06
poses 7	200.927000000	2.76301551815	-1.01222565173e-05	-1.00334161886e-05
poses 7	200.961000000	2.78004523361	-1.12959052405e-05	-1.31104266483e-05
poses 7	200.995000000	2.79707450817	-1.35349741923e-05	-1.59097094275e-05
poses 7	201.36000000	2.81410251888	-1.58439763228e-05	-1.87043675371e-05
poses 7	201.66000000	2.83112847419	-1.75954706696e-05	-2.3046536479e-05
poses 7	201.97000000	2.84815163517	-1.92149391179e-05	-2.78026388455e-05
poses 7	201.132000000	2.86517134463	-1.99744947848e-05	-3.06439586131e-05
poses 7	201.165000000	2.88218702965	-2.04679781358e-05	-3.21717126983e-05
poses 8	201.199000000	2.89919822736	-2.12386126974e-05	-3.26348179848e-05
poses 8	201.233000000	2.91620459181	-2.20566875042e-05	-3.26752998261e-05
poses 8	201.267000000	2.93320590747	-2.28257826807e-05	-3.27448847682e-05
poses 8	201.301000000	2.95020209607	-2.40182071655e-05	-3.2566170506e-05
poses 8	201.335000000	2.96719321337	-2.55621814739e-05	-3.19938820681e-05
poses 8	201.369000000	2.98417944896	-2.71845373639e-05	-3.12506192433e-05
poses 8	201.403000000	3.00116103046	-2.88171782545e-05	-3.04892453792e-05
poses 8	201.432000000	3.01813450618	-3.0434222952e-05	-2.95407137421e-05
poses 8	201.471000000	3.03509868647	-3.20342794832e-05	-2.86615911099e-05
poses 8	201.505000000	3.05206016452	-3.3617403726e-05	-2.78270864475e-05
poses 8	201.540000000	3.06902241533	-3.51782625168e-05	-2.69951929773e-05
poses 8	201.573000000	3.08598720163	-3.67106203181e-05	-2.6160419427e-05
poses 8	201.607000000	3.10295507802	-3.82042016405e-05	-2.53314328129e-05
poses 8	201.641000000	3.1199254413	-3.90965108427e-05	-2.55937178428e-05
poses 8	201.675000000	3.13689636936	-3.88621499307e-05	-2.86361959452e-05
poses 8	201.709000000	3.15386689175	-3.84146800488e-05	-3.24606727179e-05
poses 8	201.744000000	3.17083888254	-3.86499057296e-05	-3.54145398891e-05
poses 8	201.777000000	3.18781358632	-4.01458729769e-05	-3.54380108315e-05
poses 8	201.811000000	3.20479252706	-4.18902248192e-05	-3.4249379827e-05
poses 8	201.854000000	3.22177605898	-4.36526660048e-05	-3.26531162338e-05
poses 8	201.898000000	3.23876451513	-4.53877636214e-05	-3.09107031399e-05
poses 8	201.941000000	3.25575815095	-4.70878295059e-05	-2.91455062202e-05
poses 8	201.984000000	3.27275711178	-4.87529865887e-05	-2.73864626643e-05
poses 8	201.984000000	3.2897613655	-5.03853311919e-05	-2.56316034248e-05
poses 8	202.27000000	3.30677072865	-5.19048610104e-05	-2.37474687054e-05
poses 8	202.55000000	3.32378487428	-5.27353626409e-05	-2.04180136666e-05
poses 8	202.99000000	3.34080334011	-5.32980206743e-05	-1.62752832155e-05
poses 8	202.142000000	3.35782555033	-5.37748613327e-05	-1.18584236959e-05
poses 8	202.187000000	3.37485083888	-5.50421301592e-05	-9.06013846163e-06
poses 8	202.187000000	3.39187846116	-5.70318250813e-05	-8.36528477216e-06
poses 9	202.234000000	3.40890761546	-5.91349237823e-05	-8.37921307514e-06
poses 9	202.253000000	3.42593747358	-6.05303869602e-05	-7.15230313039e-06
poses 9	202.294000000	3.44296719313	-6.01625816077e-05	-4.92189085144e-06
poses 9	202.338000000	3.45999593862	-5.72391123997e-05	-3.38467872896e-06
poses 9	202.382000000	3.47702289723	-5.38986442616e-05	-2.35225039864e-06
poses 9	202.424000000	3.49404731345	-5.15926890716e-05	-3.89469764716e-06
poses 9	202.424000000	3.51106848942	-4.97052800419e-05	-6.92625753128e-06
poses 9	202.469000000	3.52808581834	-5.08851436598e-05	-7.70225775315e-06
poses 9	202.491000000	3.54509879151	-5.42022663932e-05	-5.75749360644e-06
poses 9	202.533000000	3.56210701626	-5.78772820999e-05	-2.86174597863e-06
poses 9	202.576000000	3.57911022828	-6.02477196473e-05	3.32019349362e-07
poses 9	202.620000000	3.59610829688	-5.67898886881e-05	4.35917399186e-06
poses 9	202.663000000	3.6131012282	-5.23005979731e-05	7.63826392668e-06
poses 9	202.663000000	3.63008916456	-4.84956376043e-05	8.43939071373e-06
poses 9	202.707000000	3.64707237437	-4.48335044375e-05	8.26892168855e-06
poses 9	202.729000000	3.6640496849	-4.17609623757e-05	8.23585042066e-06
poses 9	202.769000000	3.68101650252	-3.90304410857e-05	8.63865894264e-06
poses 9	202.809000000	3.69797839252	-3.68597679072e-05	8.96790148034e-06
poses 9	202.855000000	3.71493996374	-3.94152950143e-05	8.51320606229e-06
poses 9	202.899000000	3.73190351541	-4.25629467397e-05	7.70723114117e-06
poses 9	202.937000000	3.74887003306	-4.20832091897e-05	7.26823176723e-06
poses 9	202.942000000	3.76583934139	-4.06367429301e-05	7.00851079664e-06
poses 9	202.986000000	3.7828100381	-3.89976282092e-05	6.79297347718e-06
poses 9	202.999000000	3.79978014592	-3.72989419816e-05	6.72760974851e-06
poses 9	203.45000000	3.81675154322	-3.55750512044e-05	6.77345876755e-06
poses 9	203.89000000	3.83372487935	-3.3844851776e-05	6.56641286915e-06
poses 9	203.128000000	3.85070211668	-3.21071182613e-05	6.41541400496e-06
poses 9	203.172000000	3.86755030409	-3.03697362632e-05	6.30804132808e-06
poses 9	203.172000000	3.88372927645	-2.86940100614e-05	6.28813392293e-06
poses 10	203.213000000	3.89863730924	-2.71608162163e-05	6.32471748376e-06
poses 10	203.239000000	3.91159989048	-2.58564348669e-05	6.39177938528e-06
poses 10	203.280000000	3.92327951958	-2.47266833452e-05	6.29810170827e-06
poses 10	203.323000000	3.93390713533	-2.37341214197e-05	6.17219330552e-06
poses 10	203.367000000	3.94351011399	-2.28727536008e-05	6.01528651159e-06
poses 10	203.405000000	3.95225938577	-2.21074558425e-05	5.93735912614e-06
poses 10	203.436000000	3.9591201962	-2.15294679281e-05	5.98241624052e-06
poses 10	203.480000000	3.96423501752	-2.1119647563e-05	5.95710211684e-06
poses 10	203.480000000	3.96804004965	-2.08351936847e-05	5.88128992187e-06
poses 10	203.522000000	3.97117712495	-2.08077077544e-05	5.35229380429e-06
poses 10	203.545000000	3.97410923535	-2.08552870312e-05	4.53155920915e-06
poses 10	203.585000000	3.97669984285	-2.0821165096e-05	4.0270221206e-06
poses 10	203.633000000	3.97912824891	-2.07217351192e-05	3.732886591e-06
poses 10	203.670000000	3.9815934003	-2.05980081211e-05	3.52439910728e-06
poses 10	203.714000000	3.98415849523	-2.04646264112e-05	3.37925276564e-06
poses 10	203.755000000	3.98655063043	-2.03394773202e-05	3.31225527704e-06
poses 10	203.755000000	3.9887664433	-2.02120312551e-05	3.26593369381e-06
poses 10	203.798000000	3.9907195335	-2.00872782674e-05	3.28198425135e-06
poses 10	203.817000000	3.99238882642	-1.99608089146e-05	3.3150662985e-06
poses 10	203.858000000	3.99386029939	-1.97696247223e-05	3.26987611564e-06
poses 10	203.902000000	3.99509889477	-1.9282944102e-05	3.21802691298e-06
poses 10	203.945000000	3.9961011966	-1.86772903403e-05	3.11030856585e-06
poses 10	203.988000000	3.99692046605	-1.79380630814e-05	3.06869153116e-06
poses 10	203.988000000	3.99759847873	-1.73299774698e-05	3.03573540036e-06
poses 10	204.31000000	3.99815278524	-1.68563075581e-05	2.91741455147e-06
poses 10	204.55000000	3.99865817519	-1.64482348563e-05	2.80738746254e-06
poses 10	204.94000000	3.99918745236	-1.59698626855e-05	2.67665762791e-06
poses 10	204.137000000	3.99974861777	-1.54472801806e-05	2.52761316801e-06
poses 10	204.183000000	4.00014073165	-1.50999996021e-05	1.92332300286e-06
poses 11	204.224000000	4.00018276669	-1.52170416993e-05	9.63184057111e-05
poses 11	204.269000000	4.00020694074	-1.68609709323e-05	0.0025202118827
poses 11	204.269000000	4.00022109302	-2.20218679245e-05	0.00845901525064
poses 11	204.310000000	4.00013650752	1.24042042964e-06	0.0179965938423
poses 11	204.327000000	4.00009683748	-1.07807640458e-05	0.0315545880658
poses 11	204.367000000	4.00010345864	-1.83052956585e-05	0.0481138742349
poses 11	204.411000000	4.000140733	-2.00106170448e-05	0.0648820529698
poses 11	204.454000000	4.00019153311	-2.30235849235e-05	0.0815610346793
poses 11	204.497000000	4.00025540889	-1.33203466949e-05	0.0982451201172
poses 11	204.497000000	4.00030290623	-7.77572616643e-06	0.115093170198
poses 11	204.541000000	4.000305332	-8.96252258856e-06	0.132029024622
poses 11	204.565000000	4.0002949492	-1.07420212282e-05	0.148976767551
poses 11	204.602000000	4.00028551966	-1.18531453753e-05	0.165916543566
poses 11	204.647000000	4.0002772721	-1.26192732168e-05	0.182851206057
poses 11	204.691000000	4.0002687411	-1.30898922521e-05	0.199783108006
poses 11	204.733000000	4.00025962172	-1.31480032169e-05	0.216711803302
poses 11	204.775000000	4.00025034347	-1.25406768935e-05	0.233635173076
poses 11	204.775000000	4.00023847603	-1.26410360941e-05	0.250558389583
poses 11	204.819000000	4.00022201674	-1.54184405097e-05	0.267488184814
poses 11	204.837000000	4.00020581152	-2.38691257188e-05	0.284430036993
poses 11	204.880000000	4.000202019	-3.32320456987e-05	0.301381436712
poses 11	204.924000000	4.0002018695	-3.71931858513e-05	0.318334954628
poses 11	204.968000000	4.00020144927	-3.70238931605e-05	0.335290823476
poses 11	205.1000000	4.00019995036	-3.49305932934e-05	0.352250363071
poses 11	205.46000000	4.0001976455	-3.19538644011e-05	0.369214174655
poses 11	205.46000000	4.0001948769	-2.85142156154e-05	0.3861818157
poses 11	205.89000000	4.00019177571	-2.48350546709e-05	0.403151646684
poses 11	205.109000000	4.00018831467	-2.1827568207e-05	0.420122577262
poses 11	205.153000000	4.00018553618	-1.94480073933e-05	0.437094891157
poses 12	205.196000000	4.00018353829	-1.72882482863e-05	0.454068062444
poses 12	205.240000000	4.00018274522	-1.52927230608e-05	0.471043962582
poses 12	205.284000000	4.00018307145	-1.33773361635e-05	0.488022437754
poses 12	205.284000000	4.00018440551	-1.16157723392e-05	0.505003230674
poses 12	205.328000000	4.00018670698	-1.00445421791e-05	0.521986093485
poses 12	205.347000000	4.00018991728	-8.63792592013e-06	0.538970650225
poses 12	205.392000000	4.00019411118	-6.70157098226e-06	0.555954067565
poses 12	205.434000000	4.00019918166	-4.77990091156e-06	0.572936034486
poses 12	205.474000000	4.00020434174	-3.75226424556e-06	0.589919901074
poses 12	205.519000000	4.00020954685	-3.49356127109e-06	0.60690770565
poses 12	205.519000000	4.0002148915	-3.81360286374e-06	0.623900394434
poses 12	205.563000000	4.00021916423	-4.54839178599e-06	0.640897365059
poses 12	205.588000000	4.0002225409	-5.46277949691e-06	0.657897340989
poses 12	205.622000000	4.00022594326	-6.41769750288e-06	0.674897897724
poses 12	205.666000000	4.00022930928	-7.45646037948e-06	0.691897290471
poses 12	205.710000000	4.00023250935	-8.63596706427e-06	0.708895292345
poses 12	205.752000000	4.00023514707	-9.89449900319e-06	0.725893860994
poses 12	205.801000000	4.00023720721	-1.13285076401e-05	0.742893138645
poses 12	205.801000000	4.0002387634	-1.28450078929e-05	0.759892938378
poses 12	205.845000000	4.00023992215	-1.44222498984e-05	0.776893017344
poses 12	205.852000000	4.00024163318	-1.60596497602e-05	0.793893240508
poses 12	205.897000000	4.00024363074	-1.77583918933e-05	0.810893579359
poses 12	205.940000000	4.00024554947	-1.94788739099e-05	0.827894004148
poses 12	205.980000000	4.00024721736	-2.1189534849e-05	0.844894478515
poses 12	206.28000000	4.0002485347	-2.28507097887e-05	0.861894959772
poses 12	206.28000000	4.0002494306	-2.44144381736e-05	0.878895402296
poses 12	206.73000000	4.00024985406	-2.58300131463e-05	0.895895761302
poses 12	206.95000000	4.00024977269	-2.70466371915e-05	0.912895994703
poses 12	206.137000000	4.00024923258	-2.81310848403e-05	0.929895642622
poses 12	206.185000000	4.00024820301	-2.96526521e-05	0.946892148693
poses 13	206.228000000	4.00024656259	-3.12556772888e-05	0.963885186422
poses 13	206.272000000	4.00024471336	-3.18193195527e-05	0.980878201906
poses 13	206.272000000	4.00024270119	-3.14620535615e-05	0.997873342069
poses 13	206.313000000	4.00024047648	-3.04504980064e-05	1.01487158007
poses 13	206.333000000	4.00023800751	-2.90365798146e-05	1.03187281078
poses 13	206.371000000	4.00023529157	-2.7467433513e-05	1.04887582758
poses 13	206.419000000	4.00023219039	-2.60118916219e-05	1.06587809382
poses 13	206.461000000	4.00022916703	-2.43965285573e-05	1.08287858892
poses 13	206.505000000	4.00022620273	-2.26328409269e-05	1.09987652418
poses 13	206.505000000	4.00022359938	-2.06938908857e-05	1.11687376594
poses 13	206.548000000	4.0002213307	-1.84330661065e-05	1.13373591751
poses 13	206.571000000	4.00022008386	-1.54317478661e-05	1.1501574608
poses 13	206.613000000	4.00021988449	-1.26652992206e-05	1.16618011345
poses 13	206.651000000	4.00022019876	-1.0502135651e-05	1.18147063182
poses 13	206.694000000	4.00022155476	-7.88031205786e-06	1.1963274747
poses 13	206.736000000	4.00022281965	-5.72303620289e-06	1.21045949943
poses 13	206.779000000	4.00022283376	-3.70958056507e-06	1.22409721634
poses 13	206.779000000	4.00022452699	-2.21838736687e-06	1.23721431731
poses 13	206.828000000	4.00022559416	-1.63665925481e-06	1.24997000626
poses 13	206.843000000	4.00022506584	-1.1099235069e-06	1.26216128358
poses 13	206.886000000	4.0002264263	-9.50611548562e-07	1.27399242539
poses 13	206.921000000	4.000227095	-8.14013927761e-07	1.28543976245
poses 13	206.968000000	4.00022681062	-3.41073250945e-07	1.29646457397
poses 13	207.10000000	4.00022863389	-5.04555606584e-07	1.30673832952
poses 13	207.55000000	4.00022911929	-3.87589550147e-07	1.31660985113
poses 13	207.55000000	4.000228672	-6.54562748808e-09	1.32619783266
poses 13	207.98000000	4.00022963183	-4.13131120971e-07	1.33550813444
poses 13	207.115000000	4.00022962524	-4.29532727702e-07	1.34440395531
poses 13	207.157000000	4.00022916606	-2.42532936739e-07	1.35303608671
poses 14	207.202000000	4.00022982693	-9.6274523342e-07	1.36140480093
poses 14	207.246000000	4.00022963835	-1.04112968803e-06	1.36940766858
poses 14	207.290000000	4.00022923959	-9.87902480041e-07	1.37706191402
poses 14	207.290000000	4.00022970802	-1.96088772336e-06	1.38439160006
poses 14	207.335000000	4.00022945337	-2.08252162634e-06	1.39139382245
poses 14	207.353000000	4.00022911588	-2.08478252543e-06	1.39812198303
poses 14	207.394000000	4.00027568636	0.000282935775125	1.40471841104
